"RowID","Date","Year","Location","IndicatorName","IndicatorValue","IndicatorID","IndicatorID_old","IndicatorTable"
"New Orleans, LA_B23001_090E_2014","01/01/2014 12:00:00 AM","2014","New Orleans, LA","Estimate; Female: - 16 to 19 years: - In labor force: (All)","2350.0","B23001_090E","HD01_VD90","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_032E_2014","01/01/2014 12:00:00 AM","2014","New Orleans, LA","Estimate; Male: - 30 to 34 years: - In labor force: (All)","13289.0","B23001_032E","HD01_VD32","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_017E_2014","01/01/2014 12:00:00 AM","2014","New Orleans, LA","Estimate; Male: - 22 to 24 years: (All)","8721.0","B23001_017E","HD01_VD17","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_046E_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Estimate; Male: - 45 to 54 years: - In labor force: (All)","8205.0","B23001_046E","HD01_VD46","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_018E_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Estimate; Male: - 22 to 24 years: - In labor force: (All)","7581.0","B23001_018E","HD01_VD18","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_025E_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Estimate; Male: - 25 to 29 years: - In labor force: (All)","7368.0","B23001_025E","HD01_VD25","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_096E_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Estimate; Female: - 20 and 21 years: (All)","8309.0","B23001_096E","HD01_VD96","B23001: Sex by age by employment status"
"New Orleans, LA_Calculation: (B23001_004E+B23001_011E+B23001_018E+B23001_025E+B23001_032E+B23001_039E+B23001_046E+B23001_053E+B23001_060E+B23001_067E+B23001_090E+B23001_97E+B23001_104E+B23001_111E+B23001_117E+B23001_125E+B23001_132E+B23001_139E+B23001_146E+B23001_153E)/(B23001_003E+B23001_010E+B23001_017E+B23001_024E+B23001_031E+B23001_038E+B23001_045E+B23001_052E+B23001_059E+B23001_066E+B23001_089E+B23001_096E+B23001_103E+B23001_110E+B23001_117E+B23001_124E+B23001_131E+B23001_138E+B23001_145E+B23001_152E)_2014","01/01/2014 12:00:00 AM","2014","New Orleans, LA","Workforce participation rate (All)","69.0","Calculation: (B23001_004E+B23001_011E+B23001_018E+B23001_025E+B23001_032E+B23001_039E+B23001_046E+B23001_053E+B23001_060E+B23001_067E+B23001_090E+B23001_97E+B23001_104E+B23001_111E+B23001_117E+B23001_125E+B23001_132E+B23001_139E+B23001_146E+B23001_153E)/(B23001_003E+B23001_010E+B23001_017E+B23001_024E+B23001_031E+B23001_038E+B23001_045E+B23001_052E+B23001_059E+B23001_066E+B23001_089E+B23001_096E+B23001_103E+B23001_110E+B23001_117E+B23001_124E+B23001_131E+B23001_138E+B23001_145E+B23001_152E)","Calculation: (HD01_VD04+HD01_VD11+HD01_VD18+HD01_VD25+HD01_VD32+HD01_VD39+HD01_VD46+HD01_VD53+HD01_VD60+HD01_VD67+HD01_VD90+HD01_VD97+HD01_VD104+HD01_VD111+HD01_VD118+HD01_VD125+HD01_VD132+HD01_VD139+HD01_VD146+HD01_VD153)/(HD01_VD03+HD01_VD10+HD01_VD17+HD01_VD24+HD01_VD31+HD01_VD38+HD01_VD45+HD01_VD52+HD01_VD59+HD01_VD66+ HD01_VD89+HD01_VD96+HD01_VD103+HD01_VD110+HD01_VD117+HD01_VD124+HD01_VD131+HD01_VD138+HD01_VD145+HD01_VD152)","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_104E_2014","01/01/2014 12:00:00 AM","2014","New Orleans, LA","Estimate; Female: - 22 to 24 years: - In labor force: (All)","5805.0","B23001_104E","HD01_VD104","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_003E_2014","01/01/2014 12:00:00 AM","2014","New Orleans, LA","Estimate; Male: - 16 to 19 years: (All)","8563.0","B23001_003E","HD01_VD03","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_067E_2014","01/01/2014 12:00:00 AM","2014","New Orleans, LA","Estimate; Male: - 62 to 64 years: - In labor force: (All)","3567.0","B23001_067E","HD01_VD67","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_038E_2014","01/01/2014 12:00:00 AM","2014","New Orleans, LA","Estimate; Male: - 35 to 44 years: (All)","23491.0","B23001_038E","HD01_VD38","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_059E_2014","01/01/2014 12:00:00 AM","2014","New Orleans, LA","Estimate; Male: - 60 and 61 years: (All)","3953.0","B23001_059E","HD01_VD59","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_060E_2014","01/01/2014 12:00:00 AM","2014","New Orleans, LA","Estimate; Male: - 60 and 61 years: - In labor force: (All)","2397.0","B23001_060E","HD01_VD60","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_152E_2014","01/01/2014 12:00:00 AM","2014","New Orleans, LA","Estimate; Female: - 62 to 64 years: (All)","8056.0","B23001_152E","HD01_VD152","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_145E_2014","01/01/2014 12:00:00 AM","2014","New Orleans, LA","Estimate; Female: - 60 and 61 years: (All)","4334.0","B23001_145E","HD01_VD145","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_011E_2014","01/01/2014 12:00:00 AM","2014","New Orleans, LA","Estimate; Male: - 20 and 21 years: - In labor force: (All)","3813.0","B23001_011E","HD01_VD11","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_132E_2014","01/01/2014 12:00:00 AM","2014","New Orleans, LA","Estimate; Female: - 45 to 54 years: - In labor force: (All)","18138.0","B23001_132E","HD01_VD132","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_118E_2014","01/01/2014 12:00:00 AM","2014","New Orleans, LA","Estimate; Female: - 30 to 34 years: - In labor force: (All)","13692.0","B23001_118E","HD01_VD118","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_097E_2014","01/01/2014 12:00:00 AM","2014","New Orleans, LA","Estimate; Female: - 20 and 21 years: - In labor force: (All)","3663.0","B23001_097E","HD01_VD97","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_053E_2014","01/01/2014 12:00:00 AM","2014","New Orleans, LA","Estimate; Male: - 55 to 59 years: - In labor force: (All)","8986.0","B23001_053E","HD01_VD53","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_103E_2014","01/01/2014 12:00:00 AM","2014","New Orleans, LA","Estimate; Female: - 22 to 24 years: (All)","8005.0","B23001_103E","HD01_VD103","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_131E_2014","01/01/2014 12:00:00 AM","2014","New Orleans, LA","Estimate; Female: - 45 to 54 years: (All)","25508.0","B23001_131E","HD01_VD131","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_004E_2014","01/01/2014 12:00:00 AM","2014","New Orleans, LA","Estimate; Male: - 16 to 19 years: - In labor force: (All)","1023.0","B23001_004E","HD01_VD04","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_124E_2014","01/01/2014 12:00:00 AM","2014","New Orleans, LA","Estimate; Female: - 35 to 44 years: (All)","25616.0","B23001_124E","HD01_VD124","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_052E_2014","01/01/2014 12:00:00 AM","2014","New Orleans, LA","Estimate; Male: - 55 to 59 years: (All)","13231.0","B23001_052E","HD01_VD52","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_139E_2014","01/01/2014 12:00:00 AM","2014","New Orleans, LA","Estimate; Female: - 55 to 59 years: - In labor force: (All)","9334.0","B23001_139E","HD01_VD139","B23001: Sex by age by employment status"
"New Orleans, LA_B23001_125E_2014","01/01/2014 12:00:00 AM","2014","New Orleans, LA","Estimate; Female: - 35 to 44 years: - In labor force: (All)","19088.0","B23001_125E","HD01_VD125","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_066E_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Estimate; Male: - 62 to 64 years: (All)","2856.0","B23001_066E","HD01_VD66","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_146E_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Estimate; Female: - 60 and 61 years: - In labor force: (All)","1275.0","B23001_146E","HD01_VD146","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_031E_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Estimate; Male: - 30 to 34 years: (All)","9366.0","B23001_031E","HD01_VD31","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_153E_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Estimate; Female: - 62 to 64 years: - In labor force: (All)","2004.0","B23001_153E","HD01_VD153","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_138E_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Estimate; Female: - 55 to 59 years: (All)","6970.0","B23001_138E","HD01_VD138","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_117E_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Estimate; Female: - 30 to 34 years: (All)","9244.0","B23001_117E","HD01_VD117","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_010E_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Estimate; Male: - 20 and 21 years: (All)","6428.0","B23001_010E","HD01_VD10","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_110E_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Estimate; Female: - 25 to 29 years: (All)","8064.0","B23001_110E","HD01_VD110","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_024E_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Estimate; Male: - 25 to 29 years: (All)","9319.0","B23001_024E","HD01_VD24","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_045E_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Estimate; Male: - 45 to 54 years: (All)","9724.0","B23001_045E","HD01_VD45","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_039E_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Estimate; Male: - 35 to 44 years: - In labor force: (All)","10631.0","B23001_039E","HD01_VD39","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_111E_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Estimate; Female: - 25 to 29 years: - In labor force: (All)","6864.0","B23001_111E","HD01_VD111","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_089E_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Estimate; Female: - 16 to 19 years: (All)","7812.0","B23001_089E","HD01_VD89","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_090E_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Estimate; Female: - 16 to 19 years: - In labor force: (All)","3048.0","B23001_090E","HD01_VD90","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_032E_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Estimate; Male: - 30 to 34 years: - In labor force: (All)","8614.0","B23001_032E","HD01_VD32","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_017E_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Estimate; Male: - 22 to 24 years: (All)","10347.0","B23001_017E","HD01_VD17","B23001: Sex by age by employment status"
"Baton Rouge, LA_Calculation: (B23001_004E+B23001_011E+B23001_018E+B23001_025E+B23001_032E+B23001_039E+B23001_046E+B23001_053E+B23001_060E+B23001_067E+B23001_090E+B23001_97E+B23001_104E+B23001_111E+B23001_117E+B23001_125E+B23001_132E+B23001_139E+B23001_146E+B23001_153E)/(B23001_003E+B23001_010E+B23001_017E+B23001_024E+B23001_031E+B23001_038E+B23001_045E+B23001_052E+B23001_059E+B23001_066E+B23001_089E+B23001_096E+B23001_103E+B23001_110E+B23001_117E+B23001_124E+B23001_131E+B23001_138E+B23001_145E+B23001_152E)_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Workforce participation rate (All)","73.0","Calculation: (B23001_004E+B23001_011E+B23001_018E+B23001_025E+B23001_032E+B23001_039E+B23001_046E+B23001_053E+B23001_060E+B23001_067E+B23001_090E+B23001_97E+B23001_104E+B23001_111E+B23001_117E+B23001_125E+B23001_132E+B23001_139E+B23001_146E+B23001_153E)/(B23001_003E+B23001_010E+B23001_017E+B23001_024E+B23001_031E+B23001_038E+B23001_045E+B23001_052E+B23001_059E+B23001_066E+B23001_089E+B23001_096E+B23001_103E+B23001_110E+B23001_117E+B23001_124E+B23001_131E+B23001_138E+B23001_145E+B23001_152E)","Calculation: (HD01_VD04+HD01_VD11+HD01_VD18+HD01_VD25+HD01_VD32+HD01_VD39+HD01_VD46+HD01_VD53+HD01_VD60+HD01_VD67+HD01_VD90+HD01_VD97+HD01_VD104+HD01_VD111+HD01_VD118+HD01_VD125+HD01_VD132+HD01_VD139+HD01_VD146+HD01_VD153)/(HD01_VD03+HD01_VD10+HD01_VD17+HD01_VD24+HD01_VD31+HD01_VD38+HD01_VD45+HD01_VD52+HD01_VD59+HD01_VD66+ HD01_VD89+HD01_VD96+HD01_VD103+HD01_VD110+HD01_VD117+HD01_VD124+HD01_VD131+HD01_VD138+HD01_VD145+HD01_VD152)","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_104E_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Estimate; Female: - 22 to 24 years: - In labor force: (All)","7503.0","B23001_104E","HD01_VD104","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_003E_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Estimate; Male: - 16 to 19 years: (All)","6539.0","B23001_003E","HD01_VD03","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_067E_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Estimate; Male: - 62 to 64 years: - In labor force: (All)","1923.0","B23001_067E","HD01_VD67","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_038E_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Estimate; Male: - 35 to 44 years: (All)","11741.0","B23001_038E","HD01_VD38","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_059E_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Estimate; Male: - 60 and 61 years: (All)","3014.0","B23001_059E","HD01_VD59","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_060E_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Estimate; Male: - 60 and 61 years: - In labor force: (All)","2007.0","B23001_060E","HD01_VD60","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_152E_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Estimate; Female: - 62 to 64 years: (All)","4469.0","B23001_152E","HD01_VD152","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_145E_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Estimate; Female: - 60 and 61 years: (All)","2220.0","B23001_145E","HD01_VD145","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_011E_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Estimate; Male: - 20 and 21 years: - In labor force: (All)","4139.0","B23001_011E","HD01_VD11","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_132E_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Estimate; Female: - 45 to 54 years: - In labor force: (All)","9819.0","B23001_132E","HD01_VD132","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_118E_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Estimate; Female: - 30 to 34 years: - In labor force: (All)","7423.0","B23001_118E","HD01_VD118","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_097E_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Estimate; Female: - 20 and 21 years: - In labor force: (All)","5066.0","B23001_097E","HD01_VD97","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_053E_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Estimate; Male: - 55 to 59 years: - In labor force: (All)","4817.0","B23001_053E","HD01_VD53","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_103E_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Estimate; Female: - 22 to 24 years: (All)","8552.0","B23001_103E","HD01_VD103","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_131E_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Estimate; Female: - 45 to 54 years: (All)","13198.0","B23001_131E","HD01_VD131","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_004E_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Estimate; Male: - 16 to 19 years: - In labor force: (All)","1569.0","B23001_004E","HD01_VD04","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_124E_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Estimate; Female: - 35 to 44 years: (All)","11678.0","B23001_124E","HD01_VD124","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_052E_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Estimate; Male: - 55 to 59 years: (All)","6409.0","B23001_052E","HD01_VD52","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_139E_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Estimate; Female: - 55 to 59 years: - In labor force: (All)","4615.0","B23001_139E","HD01_VD139","B23001: Sex by age by employment status"
"Baton Rouge, LA_B23001_125E_2014","01/01/2014 12:00:00 AM","2014","Baton Rouge, LA","Estimate; Female: - 35 to 44 years: - In labor force: (All)","9796.0","B23001_125E","HD01_VD125","B23001: Sex by age by employment status"
"Atlanta, GA_B23001_046E_2014","01/01/2014 12:00:00 AM","2014","Atlanta, GA","Estimate; Male: - 45 to 54 years: - In labor force: (All)","22760.0","B23001_046E","HD01_VD46","B23001: Sex by age by employment status"
"Atlanta, GA_B23001_018E_2014","01/01/2014 12:00:00 AM","2014","Atlanta, GA","Estimate; Male: - 22 to 24 years: - In labor force: (All)","8558.0","B23001_018E","HD01_VD18","B23001: Sex by age by employment status"
"Atlanta, GA_B23001_025E_2014","01/01/2014 12:00:00 AM","2014","Atlanta, GA","Estimate; Male: - 25 to 29 years: - In labor force: (All)","19264.0","B23001_025E","HD01_VD25","B23001: Sex by age by employment status"
"Atlanta, GA_B23001_096E_2014","01/01/2014 12:00:00 AM","2014","Atlanta, GA","Estimate; Female: - 20 and 21 years: (All)","10571.0","B23001_096E","HD01_VD96","B23001: Sex by age by employment status"
"Atlanta, GA_B23001_066E_2014","01/01/2014 12:00:00 AM","2014","Atlanta, GA","Estimate; Male: - 62 to 64 years: (All)","5325.0","B23001_066E","HD01_VD66","B23001: Sex by age by employment status"
"Atlanta, GA_B23001_146E_2014","01/01/2014 12:00:00 AM","2014","Atlanta, GA","Estimate; Female: - 60 and 61 years: - In labor force: (All)","1958.0","B23001_146E","HD01_VD146","B23001: Sex by age by employment status"
"Atlanta, GA_B23001_031E_2014","01/01/2014 12:00:00 AM","2014","Atlanta, GA","Estimate; Male: - 30 to 34 years: (All)","21879.0","B23001_031E","HD01_VD31","B23001: Sex by age by employment status"
"Atlanta, GA_B23001_153E_2014","01/01/2014 12:00:00 AM","2014","Atlanta, GA","Estimate; Female: - 62 to 64 years: - In labor force: (All)","3470.0","B23001_153E","HD01_VD153","B23001: Sex by age by employment status"
"Atlanta, GA_B23001_138E_2014","01/01/2014 12:00:00 AM","2014","Atlanta, GA","Estimate; Female: - 55 to 59 years: (All)","12285.0","B23001_138E","HD01_VD138","B23001: Sex by age by employment status"
"Atlanta, GA_B23001_117E_2014","01/01/2014 12:00:00 AM","2014","Atlanta, GA","Estimate; Female: - 30 to 34 years: (All)","21360.0","B23001_117E","HD01_VD117","B23001: Sex by age by employment status"
"Atlanta, GA_B23001_010E_2014","01/01/2014 12:00:00 AM","2014","Atlanta, GA","Estimate; Male: - 20 and 21 years: (All)","8897.0","B23001_010E","HD01_VD10","B23001: Sex by age by employment status"
"Atlanta, GA_B23001_110E_2014","01/01/2014 12:00:00 AM","2014","Atlanta, GA","Estimate; Female: - 25 to 29 years: (All)","26081.0","B23001_110E","HD01_VD110","B23001: Sex by age by employment status"
"Atlanta, GA_B23001_024E_2014","01/01/2014 12:00:00 AM","2014","Atlanta, GA","Estimate; Male: - 25 to 29 years: (All)","22209.0","B23001_024E","HD01_VD24","B23001: Sex by age by employment status"
"Atlanta, GA_B23001_045E_2014","01/01/2014 12:00:00 AM","2014","Atlanta, GA","Estimate; Male: - 45 to 54 years: (All)","28981.0","B23001_045E","HD01_VD45","B23001: Sex by age by employment status"
"Atlanta, GA_B23001_039E_2014","01/01/2014 12:00:00 AM","2014","Atlanta, GA","Estimate; Male: - 35 to 44 years: - In labor force: (All)","26815.0","B23001_039E","HD01_VD39","B23001: Sex by age by employment status"
"Atlanta, GA_B23001_111E_2014","01/01/2014 12:00:00 AM","2014","Atlanta, GA","Estimate; Female: - 25 to 29 years: - In labor force: (All)","22466.0","B23001_111E","HD01_VD111","B23001: Sex by age by employment status"
"Atlanta, GA_B23001_089E_2014","01/01/2014 12:00:00 AM","2014","Atlanta, GA","Estimate; Female: - 16 to 19 years: (All)","12491.0","B23001_089E","HD01_VD89","B23001: Sex by age by employment status"
"Atlanta, GA_B23001_090E_2014","01/01/2014 12:00:00 AM","2014","Atlanta, GA","Estimate; Female: - 16 to 19 years: - In labor force: (All)","4115.0","B23001_090E","HD01_VD90","B23001: Sex by age by employment status"
"Atlanta, GA_B23001_032E_2014","01/01/2014 12:00:00 AM","2014","Atlanta, GA","Estimate; Male: - 30 to 34 years: - In labor force: (All)","19162.0","B23001_032E","HD01_VD32","B23001: Sex by age by employment status"
"Atlanta, GA_B23001_017E_2014","01/01/2014 12:00:00 AM","2014","Atlanta, GA","Estimate; Male: - 22 to 24 years: (All)","13226.0","B23001_017E","HD01_VD17","B23001: Sex by age by employment status"
"Atlanta, GA_Calculation: (B23001_004E+B23001_011E+B23001_018E+B23001_025E+B23001_032E+B23001_039E+B23001_046E+B23001_053E+B23001_060E+B23001_067E+B23001_090E+B23001_97E+B23001_104E+B23001_111E+B23001_117E+B23001_125E+B23001_132E+B23001_139E+B23001_146E+B23001_153E)/(B23001_003E+B23001_010E+B23001_017E+B23001_024E+B23001_031E+B23001_038E+B23001_045E+B23001_052E+B23001_059E+B23001_066E+B23001_089E+B23001_096E+B23001_103E+B23001_110E+B23001_117E+B23001_124E+B23001_131E+B23001_138E+B23001_145E+B23001_152E)_2014","01/01/2014 12:00:00 AM","2014","Atlanta, GA","Workforce participation rate (All)","72.0","Calculation: (B23001_004E+B23001_011E+B23001_018E+B23001_025E+B23001_032E+B23001_039E+B23001_046E+B23001_053E+B23001_060E+B23001_067E+B23001_090E+B23001_97E+B23001_104E+B23001_111E+B23001_117E+B23001_125E+B23001_132E+B23001_139E+B23001_146E+B23001_153E)/(B23001_003E+B23001_010E+B23001_017E+B23001_024E+B23001_031E+B23001_038E+B23001_045E+B23001_052E+B23001_059E+B23001_066E+B23001_089E+B23001_096E+B23001_103E+B23001_110E+B23001_117E+B23001_124E+B23001_131E+B23001_138E+B23001_145E+B23001_152E)","Calculation: (HD01_VD04+HD01_VD11+HD01_VD18+HD01_VD25+HD01_VD32+HD01_VD39+HD01_VD46+HD01_VD53+HD01_VD60+HD01_VD67+HD01_VD90+HD01_VD97+HD01_VD104+HD01_VD111+HD01_VD118+HD01_VD125+HD01_VD132+HD01_VD139+HD01_VD146+HD01_VD153)/(HD01_VD03+HD01_VD10+HD01_VD17+HD01_VD24+HD01_VD31+HD01_VD38+HD01_VD45+HD01_VD52+HD01_VD59+HD01_VD66+ HD01_VD89+HD01_VD96+HD01_VD103+HD01_VD110+HD01_VD117+HD01_VD124+HD01_VD131+HD01_VD138+HD01_VD145+HD01_VD152)","B23001: Sex by age by employment status"
"Atlanta, GA_B23001_104E_2014","01/01/2014 12:00:00 AM","2014","Atlanta, GA","Estimate; Female: - 22 to 24 years: - In labor force: (All)","10253.0","B23001_104E","HD01_VD104","B23001: Sex by age by employment status"
"Atlanta, GA_B23001_003E_2014","01/01/2014 12:00:00 AM","2014","Atlanta, GA","Estimate; Male: - 16 to 19 years: (All)","12260.0","B23001_003E","HD01_VD03","B23001: Sex by age by employment status"
"Atlanta, GA_B23001_067E_2014","01/01/2014 12:00:00 AM","2014","Atlanta, GA","Estimate; Male: - 62 to 64 years: - In labor force: (All)","2597.0","B23001_067E","HD01_VD67","B23001: Sex by age by employment status"
"Atlanta, GA_B23001_038E_2014","01/01/2014 12:00:00 AM","2014","Atlanta, GA","Estimate; Male: - 35 to 44 years: (All)","31559.0","B23001_038E","HD01_VD38","B23001: Sex by age by employment status"
"Atlanta, GA_B23001_059E_2014","01/01/2014 12:00:00 AM","2014","Atlanta, GA","Estimate; Male: - 60 and 61 years: (All)","3483.0","B23001_059E","HD01_VD59","B23001: Sex by age by employment status"
"Atlanta, GA_B23001_060E_2014","01/01/2014 12:00:00 AM","2014","Atlanta, GA","Estimate; Male: - 60 and 61 years: - In labor force: (All)","1740.0","B23001_060E","HD01_VD60","B23001: Sex by age by employment status"
"Atlanta, GA_B23001_152E_2014","01/01/2014 12:00:00 AM","2014","Atlanta, GA","Estimate; Female: - 62 to 64 years: (All)","7945.0","B23001_152E","HD01_VD152","B23001: Sex by age by employment status"
"Atlanta, GA_B23001_145E_2014","01/01/2014 12:00:00 AM","2014","Atlanta, GA","Estimate; Female: - 60 and 61 years: (All)","4287.0","B23001_145E","HD01_VD145","B23001: Sex by age by employment status"
"Atlanta, GA_B23001_011E_2014","01/01/2014 12:00:00 AM","2014","Atlanta, GA","Estimate; Male: - 20 and 21 years: - In labor force: (All)","3549.0","B23001_011E","HD01_VD11","B23001: Sex by age by employment status"
"Atlanta, GA_B23001_132E_2014","01/01/2014 12:00:00 AM","2014","Atlanta, GA","Estimate; Female: - 45 to 54 years: - In labor force: (All)","19430.0","B23001_132E","HD01_VD132","B23001: Sex by age by employment status"
"Atlanta, GA_B23001_118E_2014","01/01/2014 12:00:00 AM","2014","Atlanta, GA","Estimate; Female: - 30 to 34 years: - In labor force: (All)","18969.0","B23001_118E","HD01_VD118","B23001: Sex by age by employment status"
"Atlanta, GA_B23001_097E_2014","01/01/2014 12:00:00 AM","2014","Atlanta, GA","Estimate; Female: - 20 and 21 years: - In labor force: (All)","6450.0","B23001_097E","HD01_VD97","B23001: Sex by age by employment status"
"Atlanta, GA_B23001_053E_2014","01/01/2014 12:00:00 AM","2014","Atlanta, GA","Estimate; Male: - 55 to 59 years: - In labor force: (All)","8730.0","B23001_053E","HD01_VD53","B23001: Sex by age by employment status"
"Atlanta, GA_B23001_103E_2014","01/01/2014 12:00:00 AM","2014","Atlanta, GA","Estimate; Female: - 22 to 24 years: (All)","13241.0","B23001_103E","HD01_VD103","B23001: Sex by age by employment status"
"Atlanta, GA_B23001_131E_2014","01/01/2014 12:00:00 AM","2014","Atlanta, GA","Estimate; Female: - 45 to 54 years: (All)","26003.0","B23001_131E","HD01_VD131","B23001: Sex by age by employment status"
"Atlanta, GA_B23001_004E_2014","01/01/2014 12:00:00 AM","2014","Atlanta, GA","Estimate; Male: - 16 to 19 years: - In labor force: (All)","3206.0","B23001_004E","HD01_VD04","B23001: Sex by age by employment status"
"Atlanta, GA_B23001_124E_2014","01/01/2014 12:00:00 AM","2014","Atlanta, GA","Estimate; Female: - 35 to 44 years: (All)","31152.0","B23001_124E","HD01_VD124","B23001: Sex by age by employment status"
