RowID,Date,Year,Location,IndicatorName,IndicatorValue,IndicatorID,IndicatorID_old,IndicatorTable
Benchmark Average_B23002B_010E_2013,01/01/2013 12:00:00 AM,2013,Benchmark Average,Estimate; Male: - 20 to 24 years: (Black or African American Alone),7121,B23002B_010E,HD01_VD10,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_043E_2013,01/01/2013 12:00:00 AM,2013,Benchmark Average,Estimate; Female: - 16 to 19 years: - In labor force: (Black or African American Alone),1932,B23002B_043E,HD01_VD43,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_064E_2013,01/01/2013 12:00:00 AM,2013,Benchmark Average,Estimate; Female: - 55 to 64 years: - In labor force: (Black or African American Alone),5460,B23002B_064E,HD01_VD64,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_049E_2014,01/01/2014 12:00:00 AM,2014,Benchmark Average,Estimate; Female: - 20 to 24 years: (Black or African American Alone),8286,B23002B_049E,HD01_VD49,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_025E_2014,01/01/2014 12:00:00 AM,2014,Benchmark Average,Estimate; Male: - 55 to 64 years: - In labor force: (Black or African American Alone),4531,B23002B_025E,HD01_VD25,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_024E_2012,01/01/2012 12:00:00 AM,2012,Benchmark Average,Estimate; Male: - 55 to 64 years: (Black or African American Alone),7675,B23002B_024E,HD01_VD24,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_Calculation: (B23002B_043E+B23002B_050E+B23002B_057E+B23002B_064E)/(B23002B_042E+B23002B_049E+B23002B_056E+B23002B_063E)_2012,01/01/2012 12:00:00 AM,2012,Benchmark Average,"Workforce participation rate (Female, Black or African American Alone)",70,Calculation: (B23002B_043E+B23002B_050E+B23002B_057E+B23002B_064E)/(B23002B_042E+B23002B_049E+B23002B_056E+B23002B_063E),Calculation: (HD01_VD43+HD01_VD50+HD01_VD57+HD01_VD64)/(HD01_VD42+HD01_VD49+HD01_VD56+HD01_VD63),B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_003E_2014,01/01/2014 12:00:00 AM,2014,Benchmark Average,Estimate; Male: - 16 to 19 years: (Black or African American Alone),4766,B23002B_003E,HD01_VD03,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_064E_2014,01/01/2014 12:00:00 AM,2014,Benchmark Average,Estimate; Female: - 55 to 64 years: - In labor force: (Black or African American Alone),5373,B23002B_064E,HD01_VD64,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_Calculation: (B23002B_043E+B23002B_050E+B23002B_057E+B23002B_064E)/(B23002B_042E+B23002B_049E+B23002B_056E+B23002B_063E)_2014,01/01/2014 12:00:00 AM,2014,Benchmark Average,"Workforce participation rate (Female, Black or African American Alone)",70,Calculation: (B23002B_043E+B23002B_050E+B23002B_057E+B23002B_064E)/(B23002B_042E+B23002B_049E+B23002B_056E+B23002B_063E),Calculation: (HD01_VD43+HD01_VD50+HD01_VD57+HD01_VD64)/(HD01_VD42+HD01_VD49+HD01_VD56+HD01_VD63),B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_004E_2014,01/01/2014 12:00:00 AM,2014,Benchmark Average,Estimate; Male: - 16 to 19 years: - In labor force: (Black or African American Alone),1526,B23002B_004E,HD01_VD04,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_024E_2013,01/01/2013 12:00:00 AM,2013,Benchmark Average,Estimate; Male: - 55 to 64 years: (Black or African American Alone),8115,B23002B_024E,HD01_VD24,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_050E_2014,01/01/2014 12:00:00 AM,2014,Benchmark Average,Estimate; Female: - 20 to 24 years: - In labor force: (Black or African American Alone),6215,B23002B_050E,HD01_VD50,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_011E_2014,01/01/2014 12:00:00 AM,2014,Benchmark Average,Estimate; Male: - 20 to 24 years: - In labor force: (Black or African American Alone),5262,B23002B_011E,HD01_VD11,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_Calculation: (B23002B_004E+B23002B_011E+B23002B_018E+B23002B_025E)/(B23002B_003E+B23002B_010E+B23002B_017E+B23002B_024E)_2013,01/01/2013 12:00:00 AM,2013,Benchmark Average,"Workforce participation rate (Male, Black or African American Alone)",67,Calculation: (B23002B_004E+B23002B_011E+B23002B_018E+B23002B_025E)/(B23002B_003E+B23002B_010E+B23002B_017E+B23002B_024E),Calculation: (HD01_VD04+HD01_VD11+HD01_VD18+HD01_VD25)/(HD01_VD03+HD01_VD10+HD01_VD17+HD01_VD24),B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_Calculation: (B23002B_004E+B23002B_011E+B23002B_018E+B23002B_025E)/(B23002B_003E+B23002B_010E+B23002B_017E+B23002B_024E)_2012,01/01/2012 12:00:00 AM,2012,Benchmark Average,"Workforce participation rate (Male, Black or African American Alone)",68,Calculation: (B23002B_004E+B23002B_011E+B23002B_018E+B23002B_025E)/(B23002B_003E+B23002B_010E+B23002B_017E+B23002B_024E),Calculation: (HD01_VD04+HD01_VD11+HD01_VD18+HD01_VD25)/(HD01_VD03+HD01_VD10+HD01_VD17+HD01_VD24),B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_024E_2014,01/01/2014 12:00:00 AM,2014,Benchmark Average,Estimate; Male: - 55 to 64 years: (Black or African American Alone),8282,B23002B_024E,HD01_VD24,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_010E_2014,01/01/2014 12:00:00 AM,2014,Benchmark Average,Estimate; Male: - 20 to 24 years: (Black or African American Alone),7151,B23002B_010E,HD01_VD10,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_063E_2014,01/01/2014 12:00:00 AM,2014,Benchmark Average,Estimate; Female: - 55 to 64 years: (Black or African American Alone),10245,B23002B_063E,HD01_VD63,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_050E_2012,01/01/2012 12:00:00 AM,2012,Benchmark Average,Estimate; Female: - 20 to 24 years: - In labor force: (Black or African American Alone),6183,B23002B_050E,HD01_VD50,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_011E_2013,01/01/2013 12:00:00 AM,2013,Benchmark Average,Estimate; Male: - 20 to 24 years: - In labor force: (Black or African American Alone),4830,B23002B_011E,HD01_VD11,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_011E_2012,01/01/2012 12:00:00 AM,2012,Benchmark Average,Estimate; Male: - 20 to 24 years: - In labor force: (Black or African American Alone),4967,B23002B_011E,HD01_VD11,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_043E_2012,01/01/2012 12:00:00 AM,2012,Benchmark Average,Estimate; Female: - 16 to 19 years: - In labor force: (Black or African American Alone),2004,B23002B_043E,HD01_VD43,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_018E_2014,01/01/2014 12:00:00 AM,2014,Benchmark Average,Estimate; Male: - 25 to 54 years: - In labor force: (Black or African American Alone),23784,B23002B_018E,HD01_VD18,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_025E_2012,01/01/2012 12:00:00 AM,2012,Benchmark Average,Estimate; Male: - 55 to 64 years: - In labor force: (Black or African American Alone),3659,B23002B_025E,HD01_VD25,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_042E_2014,01/01/2014 12:00:00 AM,2014,Benchmark Average,Estimate; Female: - 16 to 19 years: (Black or African American Alone),5308,B23002B_042E,HD01_VD42,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_042E_2012,01/01/2012 12:00:00 AM,2012,Benchmark Average,Estimate; Female: - 16 to 19 years: (Black or African American Alone),5376,B23002B_042E,HD01_VD42,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_049E_2012,01/01/2012 12:00:00 AM,2012,Benchmark Average,Estimate; Female: - 20 to 24 years: (Black or African American Alone),8274,B23002B_049E,HD01_VD49,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_042E_2013,01/01/2013 12:00:00 AM,2013,Benchmark Average,Estimate; Female: - 16 to 19 years: (Black or African American Alone),5184,B23002B_042E,HD01_VD42,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_049E_2013,01/01/2013 12:00:00 AM,2013,Benchmark Average,Estimate; Female: - 20 to 24 years: (Black or African American Alone),8147,B23002B_049E,HD01_VD49,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_017E_2013,01/01/2013 12:00:00 AM,2013,Benchmark Average,Estimate; Male: - 25 to 54 years: (Black or African American Alone),29975,B23002B_017E,HD01_VD17,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_064E_2012,01/01/2012 12:00:00 AM,2012,Benchmark Average,Estimate; Female: - 55 to 64 years: - In labor force: (Black or African American Alone),5222,B23002B_064E,HD01_VD64,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_043E_2014,01/01/2014 12:00:00 AM,2014,Benchmark Average,Estimate; Female: - 16 to 19 years: - In labor force: (Black or African American Alone),2043,B23002B_043E,HD01_VD43,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_003E_2012,01/01/2012 12:00:00 AM,2012,Benchmark Average,Estimate; Male: - 16 to 19 years: (Black or African American Alone),5541,B23002B_003E,HD01_VD03,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_056E_2012,01/01/2012 12:00:00 AM,2012,Benchmark Average,Estimate; Female: - 25 to 54 years: (Black or African American Alone),36273,B23002B_056E,HD01_VD56,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_004E_2012,01/01/2012 12:00:00 AM,2012,Benchmark Average,Estimate; Male: - 16 to 19 years: - In labor force: (Black or African American Alone),1709,B23002B_004E,HD01_VD04,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_004E_2013,01/01/2013 12:00:00 AM,2013,Benchmark Average,Estimate; Male: - 16 to 19 years: - In labor force: (Black or African American Alone),1408,B23002B_004E,HD01_VD04,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_056E_2013,01/01/2013 12:00:00 AM,2013,Benchmark Average,Estimate; Female: - 25 to 54 years: (Black or African American Alone),36053,B23002B_056E,HD01_VD56,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_063E_2012,01/01/2012 12:00:00 AM,2012,Benchmark Average,Estimate; Female: - 55 to 64 years: (Black or African American Alone),9562,B23002B_063E,HD01_VD63,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_063E_2013,01/01/2013 12:00:00 AM,2013,Benchmark Average,Estimate; Female: - 55 to 64 years: (Black or African American Alone),10012,B23002B_063E,HD01_VD63,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_057E_2012,01/01/2012 12:00:00 AM,2012,Benchmark Average,Estimate; Female: - 25 to 54 years: - In labor force: (Black or African American Alone),28705,B23002B_057E,HD01_VD57,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_018E_2013,01/01/2013 12:00:00 AM,2013,Benchmark Average,Estimate; Male: - 25 to 54 years: - In labor force: (Black or African American Alone),23306,B23002B_018E,HD01_VD18,B23002B: Sex by age by employment status (Black or African American alone)
"New Orleans, LA_B23002H_025E_2012",01/01/2012 12:00:00 AM,2012,"New Orleans, LA",Estimate; Male: - 55 to 64 years: - In labor force: (Black or African American Alone),5944,B23002H_025E,HD01_VD25,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"New Orleans, LA_B23002H_064E_2012",01/01/2012 12:00:00 AM,2012,"New Orleans, LA",Estimate; Female: - 55 to 64 years: - In labor force: (Black or African American Alone),4651,B23002H_064E,HD01_VD64,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"New Orleans, LA_B23002H_011E_2012",01/01/2012 12:00:00 AM,2012,"New Orleans, LA",Estimate; Male: - 20 to 24 years: - In labor force: (Black or African American Alone),1932,B23002H_011E,HD01_VD11,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"New Orleans, LA_B23002H_043E_2012",01/01/2012 12:00:00 AM,2012,"New Orleans, LA",Estimate; Female: - 16 to 19 years: - In labor force: (Black or African American Alone),777,B23002H_043E,HD01_VD43,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"New Orleans, LA_B23002H_056E_2012",01/01/2012 12:00:00 AM,2012,"New Orleans, LA",Estimate; Female: - 25 to 54 years: (Black or African American Alone),26825,B23002H_056E,HD01_VD56,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"New Orleans, LA_B23002H_003E_2012",01/01/2012 12:00:00 AM,2012,"New Orleans, LA",Estimate; Male: - 16 to 19 years: (Black or African American Alone),2002,B23002H_003E,HD01_VD03,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"New Orleans, LA_B23002H_024E_2012",01/01/2012 12:00:00 AM,2012,"New Orleans, LA",Estimate; Male: - 55 to 64 years: (Black or African American Alone),8111,B23002H_024E,HD01_VD24,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"New Orleans, LA_B23002H_042E_2012",01/01/2012 12:00:00 AM,2012,"New Orleans, LA",Estimate; Female: - 16 to 19 years: (Black or African American Alone),2664,B23002H_042E,HD01_VD42,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"New Orleans, LA_B23002H_063E_2012",01/01/2012 12:00:00 AM,2012,"New Orleans, LA",Estimate; Female: - 55 to 64 years: (Black or African American Alone),7305,B23002H_063E,HD01_VD63,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"New Orleans, LA_Calculation: (B23002H_043E+B23002H_050E+B23002H_057E+B23002H_064E)/(B23002H_042E+B23002H_049E+B23002H_056E+B23002H_063E)_2012",01/01/2012 12:00:00 AM,2012,"New Orleans, LA","Workforce participation rate (Female, White alone, not Hispanic or Latino)",73,Calculation: (B23002H_043E+B23002H_050E+B23002H_057E+B23002H_064E)/(B23002H_042E+B23002H_049E+B23002H_056E+B23002H_063E),Calculation: (HD01_VD43+HD01_VD50+HD01_VD57+HD01_VD64)/(HD01_VD42+HD01_VD49+HD01_VD56+HD01_VD63),"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"New Orleans, LA_B23002H_057E_2012",01/01/2012 12:00:00 AM,2012,"New Orleans, LA",Estimate; Female: - 25 to 54 years: - In labor force: (Black or African American Alone),22003,B23002H_057E,HD01_VD57,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"New Orleans, LA_B23002H_049E_2012",01/01/2012 12:00:00 AM,2012,"New Orleans, LA",Estimate; Female: - 20 to 24 years: (Black or African American Alone),3953,B23002H_049E,HD01_VD49,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"New Orleans, LA_B23002H_050E_2012",01/01/2012 12:00:00 AM,2012,"New Orleans, LA",Estimate; Female: - 20 to 24 years: - In labor force: (Black or African American Alone),2335,B23002H_050E,HD01_VD50,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"New Orleans, LA_B23002H_010E_2012",01/01/2012 12:00:00 AM,2012,"New Orleans, LA",Estimate; Male: - 20 to 24 years: (Black or African American Alone),3722,B23002H_010E,HD01_VD10,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"New Orleans, LA_B23002H_018E_2012",01/01/2012 12:00:00 AM,2012,"New Orleans, LA",Estimate; Male: - 25 to 54 years: - In labor force: (Black or African American Alone),26493,B23002H_018E,HD01_VD18,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"New Orleans, LA_B23002H_004E_2012",01/01/2012 12:00:00 AM,2012,"New Orleans, LA",Estimate; Male: - 16 to 19 years: - In labor force: (Black or African American Alone),494,B23002H_004E,HD01_VD04,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"New Orleans, LA_B23002H_017E_2012",01/01/2012 12:00:00 AM,2012,"New Orleans, LA",Estimate; Male: - 25 to 54 years: (Black or African American Alone),29285,B23002H_017E,HD01_VD17,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"New Orleans, LA_Calculation: (B23002H_004E+B23002H_011E+B23002H_018E+B23002H_025E)/(B23002H_003E+B23002H_010E+B23002H_017E+B23002H_024E)_2012",01/01/2012 12:00:00 AM,2012,"New Orleans, LA","Workforce participation rate (Male, White alone, not Hispanic or Latino)",81,Calculation: (B23002H_004E+B23002H_011E+B23002H_018E+B23002H_025E)/(B23002H_003E+B23002H_010E+B23002H_017E+B23002H_024E),Calculation: (HD01_VD04+HD01_VD11+HD01_VD18+HD01_VD25)/(HD01_VD03+HD01_VD10+HD01_VD17+HD01_VD24),"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Baton Rouge, LA_B23002H_025E_2012",01/01/2012 12:00:00 AM,2012,"Baton Rouge, LA",Estimate; Male: - 55 to 64 years: - In labor force: (Black or African American Alone),4112,B23002H_025E,HD01_VD25,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Baton Rouge, LA_B23002H_064E_2012",01/01/2012 12:00:00 AM,2012,"Baton Rouge, LA",Estimate; Female: - 55 to 64 years: - In labor force: (Black or African American Alone),3552,B23002H_064E,HD01_VD64,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Baton Rouge, LA_B23002H_011E_2012",01/01/2012 12:00:00 AM,2012,"Baton Rouge, LA",Estimate; Male: - 20 to 24 years: - In labor force: (Black or African American Alone),4487,B23002H_011E,HD01_VD11,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Baton Rouge, LA_B23002H_043E_2012",01/01/2012 12:00:00 AM,2012,"Baton Rouge, LA",Estimate; Female: - 16 to 19 years: - In labor force: (Black or African American Alone),739,B23002H_043E,HD01_VD43,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Baton Rouge, LA_B23002H_056E_2012",01/01/2012 12:00:00 AM,2012,"Baton Rouge, LA",Estimate; Female: - 25 to 54 years: (Black or African American Alone),12650,B23002H_056E,HD01_VD56,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Baton Rouge, LA_B23002H_003E_2012",01/01/2012 12:00:00 AM,2012,"Baton Rouge, LA",Estimate; Male: - 16 to 19 years: (Black or African American Alone),3067,B23002H_003E,HD01_VD03,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Baton Rouge, LA_B23002H_024E_2012",01/01/2012 12:00:00 AM,2012,"Baton Rouge, LA",Estimate; Male: - 55 to 64 years: (Black or African American Alone),5291,B23002H_024E,HD01_VD24,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Baton Rouge, LA_B23002H_042E_2012",01/01/2012 12:00:00 AM,2012,"Baton Rouge, LA",Estimate; Female: - 16 to 19 years: (Black or African American Alone),2844,B23002H_042E,HD01_VD42,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Baton Rouge, LA_B23002H_063E_2012",01/01/2012 12:00:00 AM,2012,"Baton Rouge, LA",Estimate; Female: - 55 to 64 years: (Black or African American Alone),6217,B23002H_063E,HD01_VD63,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Baton Rouge, LA_Calculation: (B23002H_043E+B23002H_050E+B23002H_057E+B23002H_064E)/(B23002H_042E+B23002H_049E+B23002H_056E+B23002H_063E)_2012",01/01/2012 12:00:00 AM,2012,"Baton Rouge, LA","Workforce participation rate (Female, White alone, not Hispanic or Latino)",71,Calculation: (B23002H_043E+B23002H_050E+B23002H_057E+B23002H_064E)/(B23002H_042E+B23002H_049E+B23002H_056E+B23002H_063E),Calculation: (HD01_VD43+HD01_VD50+HD01_VD57+HD01_VD64)/(HD01_VD42+HD01_VD49+HD01_VD56+HD01_VD63),"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Baton Rouge, LA_B23002H_057E_2012",01/01/2012 12:00:00 AM,2012,"Baton Rouge, LA",Estimate; Female: - 25 to 54 years: - In labor force: (Black or African American Alone),10695,B23002H_057E,HD01_VD57,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Baton Rouge, LA_B23002H_049E_2012",01/01/2012 12:00:00 AM,2012,"Baton Rouge, LA",Estimate; Female: - 20 to 24 years: (Black or African American Alone),7332,B23002H_049E,HD01_VD49,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Baton Rouge, LA_B23002H_050E_2012",01/01/2012 12:00:00 AM,2012,"Baton Rouge, LA",Estimate; Female: - 20 to 24 years: - In labor force: (Black or African American Alone),5573,B23002H_050E,HD01_VD50,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Baton Rouge, LA_B23002H_010E_2012",01/01/2012 12:00:00 AM,2012,"Baton Rouge, LA",Estimate; Male: - 20 to 24 years: (Black or African American Alone),8782,B23002H_010E,HD01_VD10,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Baton Rouge, LA_B23002H_018E_2012",01/01/2012 12:00:00 AM,2012,"Baton Rouge, LA",Estimate; Male: - 25 to 54 years: - In labor force: (Black or African American Alone),14841,B23002H_018E,HD01_VD18,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Baton Rouge, LA_B23002H_004E_2012",01/01/2012 12:00:00 AM,2012,"Baton Rouge, LA",Estimate; Male: - 16 to 19 years: - In labor force: (Black or African American Alone),947,B23002H_004E,HD01_VD04,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Baton Rouge, LA_B23002H_017E_2012",01/01/2012 12:00:00 AM,2012,"Baton Rouge, LA",Estimate; Male: - 25 to 54 years: (Black or African American Alone),16357,B23002H_017E,HD01_VD17,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Baton Rouge, LA_Calculation: (B23002H_004E+B23002H_011E+B23002H_018E+B23002H_025E)/(B23002H_003E+B23002H_010E+B23002H_017E+B23002H_024E)_2012",01/01/2012 12:00:00 AM,2012,"Baton Rouge, LA","Workforce participation rate (Male, White alone, not Hispanic or Latino)",73,Calculation: (B23002H_004E+B23002H_011E+B23002H_018E+B23002H_025E)/(B23002H_003E+B23002H_010E+B23002H_017E+B23002H_024E),Calculation: (HD01_VD04+HD01_VD11+HD01_VD18+HD01_VD25)/(HD01_VD03+HD01_VD10+HD01_VD17+HD01_VD24),"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Atlanta, GA_B23002H_025E_2012",01/01/2012 12:00:00 AM,2012,"Atlanta, GA",Estimate; Male: - 55 to 64 years: - In labor force: (Black or African American Alone),7650,B23002H_025E,HD01_VD25,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Atlanta, GA_B23002H_064E_2012",01/01/2012 12:00:00 AM,2012,"Atlanta, GA",Estimate; Female: - 55 to 64 years: - In labor force: (Black or African American Alone),4780,B23002H_064E,HD01_VD64,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Atlanta, GA_B23002H_011E_2012",01/01/2012 12:00:00 AM,2012,"Atlanta, GA",Estimate; Male: - 20 to 24 years: - In labor force: (Black or African American Alone),6389,B23002H_011E,HD01_VD11,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Atlanta, GA_B23002H_043E_2012",01/01/2012 12:00:00 AM,2012,"Atlanta, GA",Estimate; Female: - 16 to 19 years: - In labor force: (Black or African American Alone),558,B23002H_043E,HD01_VD43,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Atlanta, GA_B23002H_056E_2012",01/01/2012 12:00:00 AM,2012,"Atlanta, GA",Estimate; Female: - 25 to 54 years: (Black or African American Alone),39155,B23002H_056E,HD01_VD56,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Atlanta, GA_B23002H_003E_2012",01/01/2012 12:00:00 AM,2012,"Atlanta, GA",Estimate; Male: - 16 to 19 years: (Black or African American Alone),2719,B23002H_003E,HD01_VD03,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Atlanta, GA_B23002H_024E_2012",01/01/2012 12:00:00 AM,2012,"Atlanta, GA",Estimate; Male: - 55 to 64 years: (Black or African American Alone),9371,B23002H_024E,HD01_VD24,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Atlanta, GA_B23002H_042E_2012",01/01/2012 12:00:00 AM,2012,"Atlanta, GA",Estimate; Female: - 16 to 19 years: (Black or African American Alone),2851,B23002H_042E,HD01_VD42,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Atlanta, GA_B23002H_063E_2012",01/01/2012 12:00:00 AM,2012,"Atlanta, GA",Estimate; Female: - 55 to 64 years: (Black or African American Alone),7495,B23002H_063E,HD01_VD63,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Atlanta, GA_Calculation: (B23002H_043E+B23002H_050E+B23002H_057E+B23002H_064E)/(B23002H_042E+B23002H_049E+B23002H_056E+B23002H_063E)_2012",01/01/2012 12:00:00 AM,2012,"Atlanta, GA","Workforce participation rate (Female, White alone, not Hispanic or Latino)",77,Calculation: (B23002H_043E+B23002H_050E+B23002H_057E+B23002H_064E)/(B23002H_042E+B23002H_049E+B23002H_056E+B23002H_063E),Calculation: (HD01_VD43+HD01_VD50+HD01_VD57+HD01_VD64)/(HD01_VD42+HD01_VD49+HD01_VD56+HD01_VD63),"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Atlanta, GA_B23002H_057E_2012",01/01/2012 12:00:00 AM,2012,"Atlanta, GA",Estimate; Female: - 25 to 54 years: - In labor force: (Black or African American Alone),32750,B23002H_057E,HD01_VD57,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Atlanta, GA_B23002H_049E_2012",01/01/2012 12:00:00 AM,2012,"Atlanta, GA",Estimate; Female: - 20 to 24 years: (Black or African American Alone),6716,B23002H_049E,HD01_VD49,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Atlanta, GA_B23002H_050E_2012",01/01/2012 12:00:00 AM,2012,"Atlanta, GA",Estimate; Female: - 20 to 24 years: - In labor force: (Black or African American Alone),5111,B23002H_050E,HD01_VD50,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Atlanta, GA_B23002H_010E_2012",01/01/2012 12:00:00 AM,2012,"Atlanta, GA",Estimate; Male: - 20 to 24 years: (Black or African American Alone),9148,B23002H_010E,HD01_VD10,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Atlanta, GA_B23002H_018E_2012",01/01/2012 12:00:00 AM,2012,"Atlanta, GA",Estimate; Male: - 25 to 54 years: - In labor force: (Black or African American Alone),43894,B23002H_018E,HD01_VD18,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Atlanta, GA_B23002H_004E_2012",01/01/2012 12:00:00 AM,2012,"Atlanta, GA",Estimate; Male: - 16 to 19 years: - In labor force: (Black or African American Alone),616,B23002H_004E,HD01_VD04,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Atlanta, GA_B23002H_017E_2012",01/01/2012 12:00:00 AM,2012,"Atlanta, GA",Estimate; Male: - 25 to 54 years: (Black or African American Alone),47818,B23002H_017E,HD01_VD17,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
